index,S:all,I:all,r0:all,v:all,sto:all,i:all,rep:all,phi:all,log_like
0,0.459702,0.000583758,7.72844,11.0836,0.1,6.4231e-05,0.351193,0.1,-144.985064
1,0.460922,0.000578281,7.75859,11.156,0.1,6.42884e-05,0.351644,0.1,-144.912483
2,0.460922,0.000578281,7.75859,11.156,0.1,6.42884e-05,0.351644,0.1,-144.912483
3,0.460922,0.000578281,7.75859,11.156,0.1,6.42884e-05,0.351644,0.1,-144.912483
4,0.460922,0.000578281,7.75859,11.156,0.1,6.42884e-05,0.351644,0.1,-144.912483
5,0.47029,0.000578936,7.7396,10.9714,0.1,6.43712e-05,0.350592,0.1,-144.905594
6,0.464586,0.000577129,7.77538,10.8441,0.1,6.44985e-05,0.354352,0.1,-144.805334
7,0.471921,0.000571357,7.67838,11.0114,0.1,6.4403e-05,0.354126,0.1,-144.683651
8,0.471921,0.000571357,7.67838,11.0114,0.1,6.4403e-05,0.354126,0.1,-144.683651
9,0.471921,0.000571357,7.67838,11.0114,0.1,6.4403e-05,0.354126,0.1,-144.683651
10,0.471921,0.000571357,7.67838,11.0114,0.1,6.4403e-05,0.354126,0.1,-144.683651
11,0.471921,0.000571357,7.67838,11.0114,0.1,6.4403e-05,0.354126,0.1,-144.683651
12,0.466615,0.000566047,7.67005,10.8287,0.1,6.48118e-05,0.358965,0.1,-144.434589
13,0.466615,0.000566047,7.67005,10.8287,0.1,6.48118e-05,0.358965,0.1,-144.434589
14,0.466615,0.000566047,7.67005,10.8287,0.1,6.48118e-05,0.358965,0.1,-144.434589
15,0.466615,0.000566047,7.67005,10.8287,0.1,6.48118e-05,0.358965,0.1,-144.434589
16,0.468688,0.000554602,7.71565,10.9787,0.1,6.4849e-05,0.359941,0.1,-144.265737
17,0.468688,0.000554602,7.71565,10.9787,0.1,6.4849e-05,0.359941,0.1,-144.265737
18,0.47576,0.000546877,7.50087,10.9603,0.1,6.48908e-05,0.365946,0.1,-143.927908
19,0.47576,0.000546877,7.50087,10.9603,0.1,6.48908e-05,0.365946,0.1,-143.927908
20,0.47576,0.000546877,7.50087,10.9603,0.1,6.48908e-05,0.365946,0.1,-143.927908
21,0.47576,0.000546877,7.50087,10.9603,0.1,6.48908e-05,0.365946,0.1,-143.927908
22,0.457688,0.000529932,7.52704,11.104,0.1,6.53775e-05,0.375775,0.1,-143.618426
23,0.473212,0.000505361,7.4427,11.0777,0.1,6.55293e-05,0.381544,0.1,-142.881531
24,0.473212,0.000505361,7.4427,11.0777,0.1,6.55293e-05,0.381544,0.1,-142.881531
25,0.473212,0.000505361,7.4427,11.0777,0.1,6.55293e-05,0.381544,0.1,-142.881531
26,0.468147,0.000483972,7.28223,11.1408,0.1,6.58392e-05,0.398034,0.1,-142.396987
27,0.468147,0.000483972,7.28223,11.1408,0.1,6.58392e-05,0.398034,0.1,-142.396987
28,0.455186,0.0004281,7.15018,11.2946,0.1,6.70414e-05,0.422569,0.1,-141.476086
29,0.4901,0.000411452,6.91772,11.1,0.1,6.6916e-05,0.426033,0.1,-140.281044
30,0.4901,0.000411452,6.91772,11.1,0.1,6.6916e-05,0.426033,0.1,-140.281044
31,0.4901,0.000411452,6.91772,11.1,0.1,6.6916e-05,0.426033,0.1,-140.281044
32,0.4901,0.000411452,6.91772,11.1,0.1,6.6916e-05,0.426033,0.1,-140.281044
33,0.475002,0.00029312,6.63934,11.3222,0.1,6.89951e-05,0.489405,0.1,-138.293640
34,0.475002,0.00029312,6.63934,11.3222,0.1,6.89951e-05,0.489405,0.1,-138.293640
35,0.475002,0.00029312,6.63934,11.3222,0.1,6.89951e-05,0.489405,0.1,-138.293640
36,0.504577,0.000258179,6.37966,11.0979,0.1,6.98988e-05,0.504374,0.1,-136.727134
37,0.504577,0.000258179,6.37966,11.0979,0.1,6.98988e-05,0.504374,0.1,-136.727134
38,0.532247,0.000175082,6.06158,10.9191,0.1,7.13712e-05,0.549198,0.1,-135.144127
39,0.532247,0.000175082,6.06158,10.9191,0.1,7.13712e-05,0.549198,0.1,-135.144127
40,0.532247,0.000175082,6.06158,10.9191,0.1,7.13712e-05,0.549198,0.1,-135.144127
41,0.532247,0.000175082,6.06158,10.9191,0.1,7.13712e-05,0.549198,0.1,-135.144127
42,0.532247,0.000175082,6.06158,10.9191,0.1,7.13712e-05,0.549198,0.1,-135.144127
43,0.561349,0.000242712,6.22183,10.0336,0.1,7.03377e-05,0.508559,0.1,-134.786589
44,0.606049,9.44824e-05,5.66229,9.73787,0.1,7.45744e-05,0.608635,0.1,-133.618852
45,0.606049,9.44824e-05,5.66229,9.73787,0.1,7.45744e-05,0.608635,0.1,-133.618852
46,0.562827,0.000183602,6.23006,9.93515,0.1,7.1655e-05,0.542962,0.1,-133.518247
47,0.608179,0.000163604,5.96945,9.72534,0.1,7.18321e-05,0.549398,0.1,-133.460660
48,0.608179,0.000163604,5.96945,9.72534,0.1,7.18321e-05,0.549398,0.1,-133.460660
49,0.622799,0.000124778,5.80287,9.2508,0.1,7.34864e-05,0.580906,0.1,-133.432833
50,0.622799,0.000124778,5.80287,9.2508,0.1,7.34864e-05,0.580906,0.1,-133.432833
51,0.622799,0.000124778,5.80287,9.2508,0.1,7.34864e-05,0.580906,0.1,-133.432833
52,0.622799,0.000124778,5.80287,9.2508,0.1,7.34864e-05,0.580906,0.1,-133.432833
53,0.622799,0.000124778,5.80287,9.2508,0.1,7.34864e-05,0.580906,0.1,-133.432833
54,0.599851,0.00011133,5.75886,9.77712,0.1,7.36595e-05,0.594712,0.1,-133.312047
55,0.600024,0.000113955,5.77312,9.75708,0.1,7.371e-05,0.591735,0.1,-133.264782
56,0.581592,0.000152704,6.01767,9.84056,0.1,7.24175e-05,0.562853,0.1,-133.128584
57,0.581592,0.000152704,6.01767,9.84056,0.1,7.24175e-05,0.562853,0.1,-133.128584
58,0.581592,0.000152704,6.01767,9.84056,0.1,7.24175e-05,0.562853,0.1,-133.128584
59,0.603167,0.000143765,5.90036,9.72294,0.1,7.25409e-05,0.566207,0.1,-133.115062
60,0.603167,0.000143765,5.90036,9.72294,0.1,7.25409e-05,0.566207,0.1,-133.115062
61,0.603167,0.000143765,5.90036,9.72294,0.1,7.25409e-05,0.566207,0.1,-133.115062
62,0.603167,0.000143765,5.90036,9.72294,0.1,7.25409e-05,0.566207,0.1,-133.115062
63,0.59691,0.000128318,5.82847,9.76295,0.1,7.31102e-05,0.58043,0.1,-133.102280
64,0.590978,0.000139341,5.89126,9.83246,0.1,7.27569e-05,0.572656,0.1,-133.082232
65,0.594672,0.000145345,5.92158,9.73954,0.1,7.26323e-05,0.566937,0.1,-133.077188
66,0.594672,0.000145345,5.92158,9.73954,0.1,7.26323e-05,0.566937,0.1,-133.077188
67,0.602269,0.000132094,5.85553,9.64283,0.1,7.30574e-05,0.576698,0.1,-133.074523
68,0.602269,0.000132094,5.85553,9.64283,0.1,7.30574e-05,0.576698,0.1,-133.074523
69,0.602269,0.000132094,5.85553,9.64283,0.1,7.30574e-05,0.576698,0.1,-133.074523
70,0.593176,0.000142299,5.92214,9.74663,0.1,7.27427e-05,0.569723,0.1,-133.068068
71,0.593176,0.000142299,5.92214,9.74663,0.1,7.27427e-05,0.569723,0.1,-133.068068
72,0.596016,0.000135393,5.88158,9.73573,0.1,7.29399e-05,0.574623,0.1,-133.067639
73,0.601834,0.000131601,5.8439,9.64407,0.1,7.31195e-05,0.577284,0.1,-133.065203
