index,S:all,I:all,r0:all,v:all,sto:all,i:all,rep:all,phi:all,log_like
0,0.0162177,0.000806975,34.1759,11.0288,0.1,8.34082e-05,0.492629,0.1,-301.103028
1,0.0162177,0.000806975,34.1759,11.0288,0.1,8.34082e-05,0.492629,0.1,-301.103028
2,0.0162177,0.000806975,34.1759,11.0288,0.1,8.34082e-05,0.492629,0.1,-301.103028
3,0.0162768,0.000806397,34.1947,10.9648,0.1,8.34107e-05,0.494777,0.1,-300.098059
4,0.0162768,0.000806397,34.1947,10.9648,0.1,8.34107e-05,0.494777,0.1,-300.098059
5,0.0166606,0.000805818,34.195,10.9011,0.1,8.34133e-05,0.492394,0.1,-298.410248
6,0.0166606,0.000805818,34.195,10.9011,0.1,8.34133e-05,0.492394,0.1,-298.410248
7,0.0166606,0.000805818,34.195,10.9011,0.1,8.34133e-05,0.492394,0.1,-298.410248
8,0.0171217,0.000806166,34.1863,10.8892,0.1,8.35283e-05,0.493804,0.1,-296.614143
9,0.0171217,0.000806166,34.1863,10.8892,0.1,8.35283e-05,0.493804,0.1,-296.614143
10,0.0175336,0.000806031,34.2266,10.8244,0.1,8.33693e-05,0.492472,0.1,-294.399610
11,0.0175336,0.000806031,34.2266,10.8244,0.1,8.33693e-05,0.492472,0.1,-294.399610
12,0.0183444,0.000802455,34.2257,10.7638,0.1,8.35261e-05,0.492769,0.1,-287.265151
13,0.0183444,0.000802455,34.2257,10.7638,0.1,8.35261e-05,0.492769,0.1,-287.265151
14,0.019579,0.000804074,34.2386,10.629,0.1,8.35461e-05,0.494726,0.1,-278.317949
15,0.019579,0.000804074,34.2386,10.629,0.1,8.35461e-05,0.494726,0.1,-278.317949
16,0.0210766,0.000801481,34.2953,10.4522,0.1,8.34164e-05,0.490215,0.1,-271.523722
17,0.0210766,0.000801481,34.2953,10.4522,0.1,8.34164e-05,0.490215,0.1,-271.523722
18,0.0237732,0.000797224,34.294,10.2545,0.1,8.38828e-05,0.491516,0.1,-239.296979
19,0.0237732,0.000797224,34.294,10.2545,0.1,8.38828e-05,0.491516,0.1,-239.296979
20,0.0277956,0.00079875,34.3623,9.97331,0.1,8.37877e-05,0.490045,0.1,-208.974869
21,0.0277956,0.00079875,34.3623,9.97331,0.1,8.37877e-05,0.490045,0.1,-208.974869
22,0.034006,0.000788738,34.4457,9.60386,0.1,8.39422e-05,0.484535,0.1,-172.919798
23,0.034006,0.000788738,34.4457,9.60386,0.1,8.39422e-05,0.484535,0.1,-172.919798
24,0.034006,0.000788738,34.4457,9.60386,0.1,8.39422e-05,0.484535,0.1,-172.919798
25,0.034006,0.000788738,34.4457,9.60386,0.1,8.39422e-05,0.484535,0.1,-172.919798
26,0.034006,0.000788738,34.4457,9.60386,0.1,8.39422e-05,0.484535,0.1,-172.919798
27,0.034006,0.000788738,34.4457,9.60386,0.1,8.39422e-05,0.484535,0.1,-172.919798
28,0.034006,0.000788738,34.4457,9.60386,0.1,8.39422e-05,0.484535,0.1,-172.919798
29,0.034006,0.000788738,34.4457,9.60386,0.1,8.39422e-05,0.484535,0.1,-172.919798
30,0.034006,0.000788738,34.4457,9.60386,0.1,8.39422e-05,0.484535,0.1,-172.919798
31,0.034006,0.000788738,34.4457,9.60386,0.1,8.39422e-05,0.484535,0.1,-172.919798
32,0.034006,0.000788738,34.4457,9.60386,0.1,8.39422e-05,0.484535,0.1,-172.919798
33,0.034006,0.000788738,34.4457,9.60386,0.1,8.39422e-05,0.484535,0.1,-172.919798
34,0.0337289,0.000791803,34.422,9.62737,0.1,8.39693e-05,0.487655,0.1,-172.862818
35,0.0337289,0.000791803,34.422,9.62737,0.1,8.39693e-05,0.487655,0.1,-172.862818
36,0.0337289,0.000791803,34.422,9.62737,0.1,8.39693e-05,0.487655,0.1,-172.862818
37,0.0349383,0.000790293,34.437,9.56038,0.1,8.39645e-05,0.486816,0.1,-172.620804
38,0.0349429,0.000790206,34.4346,9.54758,0.1,8.40007e-05,0.48683,0.1,-172.452959
39,0.0349429,0.000790206,34.4346,9.54758,0.1,8.40007e-05,0.48683,0.1,-172.452959
40,0.0349429,0.000790206,34.4346,9.54758,0.1,8.40007e-05,0.48683,0.1,-172.452959
41,0.0349429,0.000790206,34.4346,9.54758,0.1,8.40007e-05,0.48683,0.1,-172.452959
