index,S:all,I:all,r0:all,v:all,sto:all,i:all,rep:all,phi:all,log_like
0,0.758149,0.000714782,20.3693,14.832,0.1,4.9177e-05,0.249255,0.1,-325.310877
1,0.758149,0.000714782,20.3693,14.832,0.1,4.9177e-05,0.249255,0.1,-325.310877
2,0.757194,0.000711487,20.2556,14.8921,0.1,4.93989e-05,0.249093,0.1,-324.471000
3,0.757194,0.000711487,20.2556,14.8921,0.1,4.93989e-05,0.249093,0.1,-324.471000
4,0.756236,0.000713648,20.1418,14.9518,0.1,4.93296e-05,0.250395,0.1,-322.428881
5,0.756236,0.000713648,20.1418,14.9518,0.1,4.93296e-05,0.250395,0.1,-322.428881
6,0.756236,0.000713648,20.1418,14.9518,0.1,4.93296e-05,0.250395,0.1,-322.428881
7,0.759355,0.000708666,20.1037,14.9456,0.1,4.92094e-05,0.252551,0.1,-320.518037
8,0.759355,0.000708666,20.1037,14.9456,0.1,4.92094e-05,0.252551,0.1,-320.518037
9,0.754794,0.000706386,19.9705,14.9889,0.1,4.98152e-05,0.254088,0.1,-318.383615
10,0.754794,0.000706386,19.9705,14.9889,0.1,4.98152e-05,0.254088,0.1,-318.383615
11,0.754794,0.000703149,19.9705,15.158,0.1,4.95169e-05,0.255826,0.1,-315.059569
12,0.754794,0.000703149,19.9705,15.158,0.1,4.95169e-05,0.255826,0.1,-315.059569
13,0.755895,0.000693993,19.6202,15.177,0.1,4.97743e-05,0.261084,0.1,-309.980314
14,0.755895,0.000693993,19.6202,15.177,0.1,4.97743e-05,0.261084,0.1,-309.980314
15,0.748753,0.000691378,19.3258,15.3744,0.1,5.04873e-05,0.265143,0.1,-302.791999
16,0.748753,0.000691378,19.3258,15.3744,0.1,5.04873e-05,0.265143,0.1,-302.791999
17,0.755073,0.000677845,19.0368,15.6366,0.1,5.00618e-05,0.2722,0.1,-293.668941
18,0.755073,0.000677845,19.0368,15.6366,0.1,5.00618e-05,0.2722,0.1,-293.668941
19,0.751941,0.000658614,18.3358,15.7463,0.1,5.13085e-05,0.284634,0.1,-283.787929
20,0.751941,0.000658614,18.3358,15.7463,0.1,5.13085e-05,0.284634,0.1,-283.787929
