index,S:all,I:all,r0:all,v:all,sto:all,i:all,rep:all,phi:all,log_like
0,0.681438,0.000658269,23.6166,11.5007,0.1,4.1868e-06,0.616043,0.1,-231.352842
1,0.681438,0.000658269,23.6166,11.5007,0.1,4.1868e-06,0.616043,0.1,-231.352842
2,0.68351,0.000653756,23.6932,11.5376,0.1,4.21301e-06,0.616736,0.1,-230.153816
3,0.68351,0.000653756,23.6932,11.5376,0.1,4.21301e-06,0.616736,0.1,-230.153816
4,0.68351,0.000653756,23.6932,11.5376,0.1,4.21301e-06,0.616736,0.1,-230.153816
5,0.680052,0.000656141,23.9468,11.5745,0.1,4.12626e-06,0.61689,0.1,-229.058718
6,0.680052,0.000656141,23.9468,11.5745,0.1,4.12626e-06,0.61689,0.1,-229.058718
7,0.686602,0.000652308,23.9846,11.593,0.1,4.05391e-06,0.616698,0.1,-227.717984
8,0.686602,0.000652308,23.9846,11.593,0.1,4.05391e-06,0.616698,0.1,-227.717984
9,0.686602,0.0006501,24.16,11.593,0.1,3.99526e-06,0.620214,0.1,-226.010276
10,0.686602,0.0006501,24.16,11.593,0.1,3.99526e-06,0.620214,0.1,-226.010276
11,0.688085,0.000651132,24.559,11.7349,0.1,3.80705e-06,0.619517,0.1,-223.386798
12,0.688085,0.000651132,24.559,11.7349,0.1,3.80705e-06,0.619517,0.1,-223.386798
13,0.698674,0.000639626,24.7372,11.7968,0.1,3.71303e-06,0.621716,0.1,-220.228818
14,0.698674,0.000639626,24.7372,11.7968,0.1,3.71303e-06,0.621716,0.1,-220.228818
15,0.693633,0.000637254,25.3661,11.952,0.1,3.49641e-06,0.627132,0.1,-213.062652
16,0.693633,0.000637254,25.3661,11.952,0.1,3.49641e-06,0.627132,0.1,-213.062652
17,0.702631,0.000630068,26.1467,12.197,0.1,3.16039e-06,0.626729,0.1,-205.265438
18,0.702631,0.000630068,26.1467,12.197,0.1,3.16039e-06,0.626729,0.1,-205.265438
19,0.716017,0.000609527,26.7555,12.3365,0.1,2.88894e-06,0.63571,0.1,-198.249049
20,0.716017,0.000609527,26.7555,12.3365,0.1,2.88894e-06,0.63571,0.1,-198.249049
21,0.71566,0.000604587,28.1714,12.7405,0.1,2.39944e-06,0.643377,0.1,-191.505554
22,0.71566,0.000604587,28.1714,12.7405,0.1,2.39944e-06,0.643377,0.1,-191.505554
23,0.746124,0.000574247,29.3762,13.2664,0.1,1.90799e-06,0.64832,0.1,-181.715469
24,0.746124,0.000574247,29.3762,13.2664,0.1,1.90799e-06,0.64832,0.1,-181.715469
25,0.763734,0.000533353,30.7808,13.8178,0.1,1.46429e-06,0.667601,0.1,-179.434462
26,0.763734,0.000533353,30.7808,13.8178,0.1,1.46429e-06,0.667601,0.1,-179.434462
27,0.763734,0.000533353,30.7808,13.8178,0.1,1.46429e-06,0.667601,0.1,-179.434462
28,0.763734,0.000533353,30.7808,13.8178,0.1,1.46429e-06,0.667601,0.1,-179.434462
29,0.763734,0.000533353,30.7808,13.8178,0.1,1.46429e-06,0.667601,0.1,-179.434462
30,0.763734,0.000533353,30.7808,13.8178,0.1,1.46429e-06,0.667601,0.1,-179.434462
31,0.763734,0.000533353,30.7808,13.8178,0.1,1.46429e-06,0.667601,0.1,-179.434462
32,0.763734,0.000533353,30.7808,13.8178,0.1,1.46429e-06,0.667601,0.1,-179.434462
33,0.763734,0.000533353,30.7808,13.8178,0.1,1.46429e-06,0.667601,0.1,-179.434462
34,0.763734,0.000533353,30.7808,13.8178,0.1,1.46429e-06,0.667601,0.1,-179.434462
35,0.763734,0.000533353,30.7808,13.8178,0.1,1.46429e-06,0.667601,0.1,-179.434462
36,0.763734,0.000533353,30.7808,13.8178,0.1,1.46429e-06,0.667601,0.1,-179.434462
37,0.763734,0.000533353,30.7808,13.8178,0.1,1.46429e-06,0.667601,0.1,-179.434462
38,0.763734,0.000533353,30.7808,13.8178,0.1,1.46429e-06,0.667601,0.1,-179.434462
39,0.763734,0.000533353,30.7808,13.8178,0.1,1.46429e-06,0.667601,0.1,-179.434462
40,0.763734,0.000533353,30.7808,13.8178,0.1,1.46429e-06,0.667601,0.1,-179.434462
41,0.763734,0.000533353,30.7808,13.8178,0.1,1.46429e-06,0.667601,0.1,-179.434462
42,0.767269,0.000531223,30.5938,13.6828,0.1,1.54352e-06,0.666616,0.1,-178.267540
43,0.767269,0.000531223,30.5938,13.6828,0.1,1.54352e-06,0.666616,0.1,-178.267540
44,0.767269,0.000531223,30.5938,13.6828,0.1,1.54352e-06,0.666616,0.1,-178.267540
45,0.767269,0.000531223,30.5938,13.6828,0.1,1.54352e-06,0.666616,0.1,-178.267540
46,0.767269,0.000531223,30.5938,13.6828,0.1,1.54352e-06,0.666616,0.1,-178.267540
47,0.777903,0.000514694,30.8572,13.736,0.1,1.45104e-06,0.674611,0.1,-177.540533
