index,S:all,I:all,r0:all,v:all,sto:all,i:all,rep:all,phi:all,log_like
0,0.916504,0.000889115,30.1831,14.438,0.1,8.15369e-05,0.275222,0.1,-284.854839
1,0.916504,0.000889115,30.1831,14.438,0.1,8.15369e-05,0.275222,0.1,-284.854839
2,0.916504,0.000889115,30.1831,14.438,0.1,8.15369e-05,0.275222,0.1,-284.854839
3,0.916504,0.000889115,30.1831,14.438,0.1,8.15369e-05,0.275222,0.1,-284.854839
4,0.915403,0.00088914,30.3129,14.4669,0.1,8.13579e-05,0.276137,0.1,-284.197576
5,0.915403,0.00088914,30.3129,14.4669,0.1,8.13579e-05,0.276137,0.1,-284.197576
6,0.916497,0.00088834,30.2787,14.4376,0.1,8.15564e-05,0.277319,0.1,-283.481100
7,0.916497,0.00088834,30.2787,14.4376,0.1,8.15564e-05,0.277319,0.1,-283.481100
8,0.915157,0.000889759,30.2827,14.3592,0.1,8.13999e-05,0.27925,0.1,-282.391525
9,0.915157,0.000889759,30.2827,14.3592,0.1,8.13999e-05,0.27925,0.1,-282.391525
10,0.914591,0.000888442,30.4332,14.4357,0.1,8.11869e-05,0.281967,0.1,-280.754819
11,0.914591,0.000888442,30.4332,14.4357,0.1,8.11869e-05,0.281967,0.1,-280.754819
12,0.91487,0.000887675,30.3402,14.3268,0.1,8.1496e-05,0.285373,0.1,-278.943739
13,0.91487,0.000887675,30.3402,14.3268,0.1,8.1496e-05,0.285373,0.1,-278.943739
14,0.910331,0.00088932,30.5033,14.3068,0.1,8.10593e-05,0.290598,0.1,-276.314890
15,0.910331,0.00088932,30.5033,14.3068,0.1,8.10593e-05,0.290598,0.1,-276.314890
16,0.909593,0.000886221,30.7282,14.3399,0.1,8.11054e-05,0.297346,0.1,-273.182051
17,0.909593,0.000886221,30.7282,14.3399,0.1,8.11054e-05,0.297346,0.1,-273.182051
18,0.906835,0.000887603,30.6696,14.082,0.1,8.13129e-05,0.30705,0.1,-268.966315
19,0.906835,0.000887603,30.6696,14.082,0.1,8.13129e-05,0.30705,0.1,-268.966315
20,0.89877,0.000888098,31.1336,14.0681,0.1,8.03875e-05,0.321421,0.1,-264.208186
21,0.89877,0.000888098,31.1336,14.0681,0.1,8.03875e-05,0.321421,0.1,-264.208186
22,0.897544,0.000883045,31.3204,13.9257,0.1,8.07054e-05,0.341105,0.1,-259.049100
23,0.897544,0.000883045,31.3204,13.9257,0.1,8.07054e-05,0.341105,0.1,-259.049100
24,0.883532,0.000886161,31.5127,13.4717,0.1,8.02162e-05,0.369893,0.1,-252.390455
25,0.883532,0.000886161,31.5127,13.4717,0.1,8.02162e-05,0.369893,0.1,-252.390455
26,0.862984,0.000881722,32.2798,13.4759,0.1,7.8849e-05,0.410936,0.1,-239.871944
27,0.862984,0.000881722,32.2798,13.4759,0.1,7.8849e-05,0.410936,0.1,-239.871944
28,0.845673,0.000875423,32.562,12.8151,0.1,7.94649e-05,0.46671,0.1,-228.325909
29,0.845673,0.000875423,32.562,12.8151,0.1,7.94649e-05,0.46671,0.1,-228.325909
30,0.77991,0.000879847,33.212,12.0543,0.1,7.72456e-05,0.542371,0.1,-214.349387
31,0.77991,0.000879847,33.212,12.0543,0.1,7.72456e-05,0.542371,0.1,-214.349387
32,0.703721,0.000865229,33.9494,11.5779,0.1,7.53668e-05,0.63037,0.1,-196.714357
33,0.703721,0.000865229,33.9494,11.5779,0.1,7.53668e-05,0.63037,0.1,-196.714357
34,0.703721,0.000865229,33.9494,11.5779,0.1,7.53668e-05,0.63037,0.1,-196.714357
35,0.703721,0.000865229,33.9494,11.5779,0.1,7.53668e-05,0.63037,0.1,-196.714357
36,0.703721,0.000865229,33.9494,11.5779,0.1,7.53668e-05,0.63037,0.1,-196.714357
37,0.703721,0.000865229,33.9494,11.5779,0.1,7.53668e-05,0.63037,0.1,-196.714357
38,0.703721,0.000865229,33.9494,11.5779,0.1,7.53668e-05,0.63037,0.1,-196.714357
39,0.703721,0.000865229,33.9494,11.5779,0.1,7.53668e-05,0.63037,0.1,-196.714357
40,0.703721,0.000865229,33.9494,11.5779,0.1,7.53668e-05,0.63037,0.1,-196.714357
41,0.703721,0.000865229,33.9494,11.5779,0.1,7.53668e-05,0.63037,0.1,-196.714357
42,0.703721,0.000865229,33.9494,11.5779,0.1,7.53668e-05,0.63037,0.1,-196.714357
