index,S:all,I:all,r0:all,v:all,sto:all,i:all,rep:all,phi:all,log_like
0,0.408182,0.000375696,29.5892,6.65975,0.1,3.78048e-05,0.637622,0.1,-324.605130
1,0.411361,0.000377261,29.5586,6.67953,0.1,3.73754e-05,0.638469,0.1,-324.291825
2,0.411361,0.000377261,29.5586,6.67953,0.1,3.73754e-05,0.638469,0.1,-324.291825
3,0.411361,0.000377261,29.5586,6.67953,0.1,3.73754e-05,0.638469,0.1,-324.291825
4,0.404746,0.000376217,29.66,6.71296,0.1,3.74923e-05,0.638398,0.1,-323.841098
5,0.412555,0.000376478,29.7399,6.66467,0.1,3.73365e-05,0.638785,0.1,-323.332949
6,0.412555,0.000376478,29.7399,6.66467,0.1,3.73365e-05,0.638785,0.1,-323.332949
7,0.415078,0.000376348,29.72,6.73841,0.1,3.67802e-05,0.639452,0.1,-322.595630
8,0.415078,0.000376348,29.72,6.73841,0.1,3.67802e-05,0.639452,0.1,-322.595630
9,0.409064,0.000380616,29.9323,6.73557,0.1,3.62339e-05,0.639826,0.1,-321.708609
10,0.409064,0.000380616,29.9323,6.73557,0.1,3.62339e-05,0.639826,0.1,-321.708609
11,0.423385,0.000378218,30.0531,6.70735,0.1,3.56339e-05,0.641348,0.1,-320.523718
12,0.423385,0.000378218,30.0531,6.70735,0.1,3.56339e-05,0.641348,0.1,-320.523718
13,0.415743,0.000380485,30.1991,6.85434,0.1,3.44829e-05,0.643515,0.1,-314.000350
14,0.415743,0.000380485,30.1991,6.85434,0.1,3.44829e-05,0.643515,0.1,-314.000350
15,0.415743,0.000380485,30.1991,6.85434,0.1,3.44829e-05,0.643515,0.1,-314.000350
16,0.415743,0.000380485,30.1991,6.85434,0.1,3.44829e-05,0.643515,0.1,-314.000350
17,0.439496,0.000381632,30.6837,6.87326,0.1,3.23549e-05,0.64779,0.1,-307.806214
18,0.439496,0.000381632,30.6837,6.87326,0.1,3.23549e-05,0.64779,0.1,-307.806214
19,0.426053,0.000390273,31.0338,7.10095,0.1,3.03337e-05,0.649936,0.1,-298.684108
20,0.426053,0.000390273,31.0338,7.10095,0.1,3.03337e-05,0.649936,0.1,-298.684108
21,0.426053,0.000390273,31.0338,7.10095,0.1,3.03337e-05,0.649936,0.1,-298.684108
22,0.442639,0.000385756,31.4139,7.2681,0.1,2.80064e-05,0.655396,0.1,-290.146675
23,0.442639,0.000385756,31.4139,7.2681,0.1,2.80064e-05,0.655396,0.1,-290.146675
24,0.4554,0.000393792,31.8938,7.51329,0.1,2.48674e-05,0.662866,0.1,-280.681656
25,0.4554,0.000393792,31.8938,7.51329,0.1,2.48674e-05,0.662866,0.1,-280.681656
26,0.469401,0.000398967,32.3975,7.98654,0.1,2.14036e-05,0.667649,0.1,-269.674803
27,0.469401,0.000398967,32.3975,7.98654,0.1,2.14036e-05,0.667649,0.1,-269.674803
28,0.509405,0.000401685,33.1928,8.62553,0.1,1.58348e-05,0.68253,0.1,-257.946960
29,0.509405,0.000401685,33.1928,8.62553,0.1,1.58348e-05,0.68253,0.1,-257.946960
30,0.518043,0.000424106,33.7593,9.80892,0.1,1.13006e-05,0.694347,0.1,-228.413169
31,0.518043,0.000424106,33.7593,9.80892,0.1,1.13006e-05,0.694347,0.1,-228.413169
32,0.560255,0.000429844,34.2977,11.667,0.1,6.87781e-06,0.708514,0.1,-189.177471
33,0.560255,0.000429844,34.2977,11.667,0.1,6.87781e-06,0.708514,0.1,-189.177471
34,0.625294,0.000447107,34.6981,14.1766,0.1,3.13323e-06,0.731697,0.1,-188.995649
35,0.622525,0.000444417,34.6142,13.2746,0.1,3.92533e-06,0.725065,0.1,-175.589525
36,0.622525,0.000444417,34.6142,13.2746,0.1,3.92533e-06,0.725065,0.1,-175.589525
37,0.622525,0.000444417,34.6142,13.2746,0.1,3.92533e-06,0.725065,0.1,-175.589525
38,0.622525,0.000444417,34.6142,13.2746,0.1,3.92533e-06,0.725065,0.1,-175.589525
39,0.622525,0.000444417,34.6142,13.2746,0.1,3.92533e-06,0.725065,0.1,-175.589525
40,0.622525,0.000444417,34.6142,13.2746,0.1,3.92533e-06,0.725065,0.1,-175.589525
41,0.622525,0.000444417,34.6142,13.2746,0.1,3.92533e-06,0.725065,0.1,-175.589525
42,0.622525,0.000444417,34.6142,13.2746,0.1,3.92533e-06,0.725065,0.1,-175.589525
