index,S:all,I:all,r0:all,v:all,sto:all,i:all,rep:all,phi:all,log_like
0,0.0111925,0.000517459,29.3129,14.0524,0.1,1.69279e-05,0.141128,0.1,-389.270790
1,0.0111925,0.000517459,29.3129,14.0524,0.1,1.69279e-05,0.141128,0.1,-389.270790
2,0.0111679,0.000519678,29.3971,14.0044,0.1,1.67036e-05,0.141842,0.1,-388.932018
3,0.0111679,0.000519678,29.3971,14.0044,0.1,1.67036e-05,0.141842,0.1,-388.932018
4,0.0113659,0.000518985,29.2438,13.9564,0.1,1.68503e-05,0.142561,0.1,-388.450474
5,0.0113659,0.000518985,29.2438,13.9564,0.1,1.68503e-05,0.142561,0.1,-388.450474
6,0.0113659,0.000518985,29.2438,13.9564,0.1,1.68503e-05,0.142561,0.1,-388.450474
7,0.0116993,0.000517783,29.3252,13.9403,0.1,1.65148e-05,0.142486,0.1,-387.686739
8,0.0116993,0.000517783,29.3252,13.9403,0.1,1.65148e-05,0.142486,0.1,-387.686739
9,0.0119415,0.000523836,29.2384,13.8841,0.1,1.63642e-05,0.143013,0.1,-386.335704
10,0.0119415,0.000523836,29.2384,13.8841,0.1,1.63642e-05,0.143013,0.1,-386.335704
11,0.0122199,0.000520857,29.1442,13.8841,0.1,1.61535e-05,0.145115,0.1,-383.596712
12,0.0122199,0.000520857,29.1442,13.8841,0.1,1.61535e-05,0.145115,0.1,-383.596712
13,0.0130925,0.000523428,29.2654,13.736,0.1,1.55762e-05,0.145356,0.1,-378.201281
14,0.0130925,0.000523428,29.2654,13.736,0.1,1.55762e-05,0.145356,0.1,-378.201281
15,0.0130925,0.000523428,29.2654,13.736,0.1,1.55762e-05,0.145356,0.1,-378.201281
16,0.0138507,0.000530757,28.9991,13.6434,0.1,1.48499e-05,0.148402,0.1,-373.539284
17,0.0138507,0.000530757,28.9991,13.6434,0.1,1.48499e-05,0.148402,0.1,-373.539284
18,0.0153123,0.000531304,28.9174,13.6186,0.1,1.42279e-05,0.150483,0.1,-367.119197
19,0.0153123,0.000531304,28.9174,13.6186,0.1,1.42279e-05,0.150483,0.1,-367.119197
20,0.0167578,0.000538369,28.9423,13.3287,0.1,1.32794e-05,0.15469,0.1,-360.951371
21,0.0167578,0.000538369,28.9423,13.3287,0.1,1.32794e-05,0.15469,0.1,-360.951371
22,0.0204345,0.000548947,28.3299,13.1105,0.1,1.17587e-05,0.162091,0.1,-354.419836
23,0.0204345,0.000548947,28.3299,13.1105,0.1,1.17587e-05,0.162091,0.1,-354.419836
24,0.0259199,0.000554507,28.4176,12.8241,0.1,1.03236e-05,0.167458,0.1,-345.388534
25,0.0259199,0.000554507,28.4176,12.8241,0.1,1.03236e-05,0.167458,0.1,-345.388534
26,0.0337435,0.000574826,28.0754,12.228,0.1,8.27117e-06,0.181224,0.1,-317.218908
27,0.0337435,0.000574826,28.0754,12.228,0.1,8.27117e-06,0.181224,0.1,-317.218908
28,0.0543778,0.0005972,26.9879,11.7856,0.1,6.09017e-06,0.200061,0.1,-223.808812
29,0.0543778,0.0005972,26.9879,11.7856,0.1,6.09017e-06,0.200061,0.1,-223.808812
30,0.0563625,0.000596215,27.4441,11.6375,0.1,5.93441e-06,0.201652,0.1,-214.705083
31,0.0678424,0.000607231,26.9111,11.2792,0.1,5.28414e-06,0.210188,0.1,-208.395846
32,0.0678424,0.000607231,26.9111,11.2792,0.1,5.28414e-06,0.210188,0.1,-208.395846
33,0.0678424,0.000607231,26.9111,11.2792,0.1,5.28414e-06,0.210188,0.1,-208.395846
34,0.0678424,0.000607231,26.9111,11.2792,0.1,5.28414e-06,0.210188,0.1,-208.395846
35,0.0678424,0.000607231,26.9111,11.2792,0.1,5.28414e-06,0.210188,0.1,-208.395846
36,0.0678424,0.000607231,26.9111,11.2792,0.1,5.28414e-06,0.210188,0.1,-208.395846
37,0.0678424,0.000607231,26.9111,11.2792,0.1,5.28414e-06,0.210188,0.1,-208.395846
38,0.0678424,0.000607231,26.9111,11.2792,0.1,5.28414e-06,0.210188,0.1,-208.395846
39,0.0678424,0.000607231,26.9111,11.2792,0.1,5.28414e-06,0.210188,0.1,-208.395846
40,0.0678424,0.000607231,26.9111,11.2792,0.1,5.28414e-06,0.210188,0.1,-208.395846
41,0.0678424,0.000607231,26.9111,11.2792,0.1,5.28414e-06,0.210188,0.1,-208.395846
42,0.0678424,0.000607231,26.9111,11.2792,0.1,5.28414e-06,0.210188,0.1,-208.395846
43,0.0678424,0.000607231,26.9111,11.2792,0.1,5.28414e-06,0.210188,0.1,-208.395846
44,0.0678424,0.000607231,26.9111,11.2792,0.1,5.28414e-06,0.210188,0.1,-208.395846
45,0.0678424,0.000607231,26.9111,11.2792,0.1,5.28414e-06,0.210188,0.1,-208.395846
46,0.0678424,0.000607231,26.9111,11.2792,0.1,5.28414e-06,0.210188,0.1,-208.395846
47,0.0678424,0.000607231,26.9111,11.2792,0.1,5.28414e-06,0.210188,0.1,-208.395846
48,0.0678424,0.000607231,26.9111,11.2792,0.1,5.28414e-06,0.210188,0.1,-208.395846
49,0.0678424,0.000607231,26.9111,11.2792,0.1,5.28414e-06,0.210188,0.1,-208.395846
50,0.0678424,0.000607231,26.9111,11.2792,0.1,5.28414e-06,0.210188,0.1,-208.395846
51,0.0678424,0.000607231,26.9111,11.2792,0.1,5.28414e-06,0.210188,0.1,-208.395846
