index,S:all,I:all,r0:all,v:all,sto:all,i:all,rep:all,phi:all,log_like
0,0.0344594,0.00099828,1.29471,14.7533,0.1,7.89159e-05,0.203794,0.1,-600.978101
1,0.0344594,0.00099828,1.29471,14.7533,0.1,7.89159e-05,0.203794,0.1,-600.978101
2,0.0350554,0.000998252,1.29194,14.8137,0.1,7.88697e-05,0.204884,0.1,-598.711381
3,0.0350554,0.000998252,1.29194,14.8137,0.1,7.88697e-05,0.204884,0.1,-598.711381
4,0.0356613,0.000998271,1.31425,14.7949,0.1,7.88234e-05,0.202913,0.1,-596.064842
5,0.0356613,0.000998271,1.31425,14.7949,0.1,7.88234e-05,0.202913,0.1,-596.064842
6,0.0356613,0.000998271,1.31425,14.7949,0.1,7.88234e-05,0.202913,0.1,-596.064842
7,0.035776,0.000998226,1.3484,14.7533,0.1,7.89529e-05,0.203794,0.1,-592.217318
8,0.035776,0.000998226,1.3484,14.7533,0.1,7.89529e-05,0.203794,0.1,-592.217318
9,0.0364069,0.000998204,1.37212,14.9088,0.1,7.87104e-05,0.20253,0.1,-588.553086
10,0.0364069,0.000998204,1.37212,14.9088,0.1,7.87104e-05,0.20253,0.1,-588.553086
11,0.0370088,0.000998191,1.42635,14.8858,0.1,7.88527e-05,0.202384,0.1,-582.752416
12,0.0370088,0.000998191,1.42635,14.8858,0.1,7.88527e-05,0.202384,0.1,-582.752416
13,0.0383916,0.000998096,1.50166,14.9007,0.1,7.87708e-05,0.202925,0.1,-573.849986
14,0.0383916,0.000998096,1.50166,14.9007,0.1,7.87708e-05,0.202925,0.1,-573.849986
15,0.0403029,0.000998077,1.58787,15.1082,0.1,7.8471e-05,0.19891,0.1,-565.707075
16,0.0403029,0.000998077,1.58787,15.1082,0.1,7.8471e-05,0.19891,0.1,-565.707075
17,0.0425808,0.000997966,1.75331,15.0384,0.1,7.88825e-05,0.198623,0.1,-549.016606
18,0.0425808,0.000997966,1.75331,15.0384,0.1,7.88825e-05,0.198623,0.1,-549.016606
19,0.0461126,0.000997756,1.98801,15.2874,0.1,7.85319e-05,0.196018,0.1,-527.033083
20,0.0461126,0.000997756,1.98801,15.2874,0.1,7.85319e-05,0.196018,0.1,-527.033083
21,0.0513583,0.000997623,2.33275,15.6191,0.1,7.84056e-05,0.190329,0.1,-505.525810
22,0.0513583,0.000997623,2.33275,15.6191,0.1,7.84056e-05,0.190329,0.1,-505.525810
23,0.0590286,0.000997161,3.02067,15.649,0.1,7.87605e-05,0.190232,0.1,-463.154530
24,0.0590286,0.000997161,3.02067,15.649,0.1,7.87605e-05,0.190232,0.1,-463.154530
25,0.0738872,0.00099655,4.08554,16.2957,0.1,7.77485e-05,0.181827,0.1,-425.037439
26,0.0738872,0.00099655,4.08554,16.2957,0.1,7.77485e-05,0.181827,0.1,-425.037439
27,0.0977833,0.000995757,6.21569,16.6705,0.1,7.79336e-05,0.172625,0.1,-354.667530
28,0.0977833,0.000995757,6.21569,16.6705,0.1,7.79336e-05,0.172625,0.1,-354.667530
29,0.0977833,0.000995757,6.21569,16.6705,0.1,7.79336e-05,0.172625,0.1,-354.667530
30,0.0977833,0.000995757,6.21569,16.6705,0.1,7.79336e-05,0.172625,0.1,-354.667530
31,0.193083,0.000991668,14.7016,17.8755,0.1,7.63868e-05,0.151151,0.1,-333.404336
32,0.193083,0.000991668,14.7016,17.8755,0.1,7.63868e-05,0.151151,0.1,-333.404336
33,0.292874,0.000986787,22.6847,18.2281,0.1,7.72401e-05,0.141176,0.1,-248.161564
34,0.292874,0.000986787,22.6847,18.2281,0.1,7.72401e-05,0.141176,0.1,-248.161564
35,0.292874,0.000986787,22.6847,18.2281,0.1,7.72401e-05,0.141176,0.1,-248.161564
36,0.292874,0.000986787,22.6847,18.2281,0.1,7.72401e-05,0.141176,0.1,-248.161564
37,0.26396,0.00098837,20.3883,18.1733,0.1,7.64735e-05,0.144665,0.1,-245.441040
38,0.26396,0.00098837,20.3883,18.1733,0.1,7.64735e-05,0.144665,0.1,-245.441040
39,0.27819,0.000987603,21.5549,18.2009,0.1,7.6859e-05,0.142906,0.1,-224.295243
40,0.27819,0.000987603,21.5549,18.2009,0.1,7.6859e-05,0.142906,0.1,-224.295243
41,0.27819,0.000987603,21.5549,18.2009,0.1,7.6859e-05,0.142906,0.1,-224.295243
42,0.27819,0.000987603,21.5549,18.2009,0.1,7.6859e-05,0.142906,0.1,-224.295243
43,0.286428,0.000987377,22.0857,18.1963,0.1,7.6919e-05,0.142439,0.1,-215.610599
44,0.286428,0.000987377,22.0857,18.1963,0.1,7.6919e-05,0.142439,0.1,-215.610599
45,0.286428,0.000987377,22.0857,18.1963,0.1,7.6919e-05,0.142439,0.1,-215.610599
46,0.286428,0.000987377,22.0857,18.1963,0.1,7.6919e-05,0.142439,0.1,-215.610599
47,0.286428,0.000987377,22.0857,18.1963,0.1,7.6919e-05,0.142439,0.1,-215.610599
48,0.286428,0.000987377,22.0857,18.1963,0.1,7.6919e-05,0.142439,0.1,-215.610599
49,0.286428,0.000987377,22.0857,18.1963,0.1,7.6919e-05,0.142439,0.1,-215.610599
50,0.286428,0.000987377,22.0857,18.1963,0.1,7.6919e-05,0.142439,0.1,-215.610599
51,0.286428,0.000987377,22.0857,18.1963,0.1,7.6919e-05,0.142439,0.1,-215.610599
52,0.286428,0.000987377,22.0857,18.1963,0.1,7.6919e-05,0.142439,0.1,-215.610599
53,0.286428,0.000987377,22.0857,18.1963,0.1,7.6919e-05,0.142439,0.1,-215.610599
54,0.286428,0.000987377,22.0857,18.1963,0.1,7.6919e-05,0.142439,0.1,-215.610599
55,0.286428,0.000987377,22.0857,18.1963,0.1,7.6919e-05,0.142439,0.1,-215.610599
