index,S:all,I:all,r0:all,v:all,sto:all,i:all,rep:all,phi:all,log_like
0,0.307266,0.000550254,17.958,17.93,0.1,1.13842e-05,0.526815,0.1,-150.891419
1,0.307266,0.000550254,17.958,17.93,0.1,1.13842e-05,0.526815,0.1,-150.891419
2,0.310086,0.0005453,17.8414,17.9477,0.1,1.14344e-05,0.527683,0.1,-150.721374
3,0.310086,0.0005453,17.8414,17.9477,0.1,1.14344e-05,0.527683,0.1,-150.721374
4,0.310086,0.0005453,17.8414,17.9477,0.1,1.14344e-05,0.527683,0.1,-150.721374
5,0.300743,0.000547916,17.7928,18.0061,0.1,1.14847e-05,0.527875,0.1,-150.517478
6,0.293382,0.000547366,17.7539,17.9654,0.1,1.15606e-05,0.528838,0.1,-150.381778
7,0.293382,0.000547366,17.7539,17.9654,0.1,1.15606e-05,0.528838,0.1,-150.381778
8,0.295213,0.000541165,17.5886,18.0461,0.1,1.16029e-05,0.528549,0.1,-150.142805
9,0.295213,0.000541165,17.5886,18.0461,0.1,1.16029e-05,0.528549,0.1,-150.142805
10,0.295213,0.000541165,17.5886,18.0461,0.1,1.16029e-05,0.528549,0.1,-150.142805
11,0.295213,0.000541165,17.5886,18.0461,0.1,1.16029e-05,0.528549,0.1,-150.142805
12,0.295213,0.000541165,17.5886,18.0461,0.1,1.16029e-05,0.528549,0.1,-150.142805
13,0.295213,0.000541165,17.5886,18.0461,0.1,1.16029e-05,0.528549,0.1,-150.142805
14,0.295213,0.000541165,17.5886,18.0461,0.1,1.16029e-05,0.528549,0.1,-150.142805
15,0.278977,0.000528715,17.4039,18.1615,0.1,1.18492e-05,0.533245,0.1,-149.980027
16,0.278977,0.000528715,17.4039,18.1615,0.1,1.18492e-05,0.533245,0.1,-149.980027
17,0.285826,0.0005286,17.4412,18.0997,0.1,1.19489e-05,0.529974,0.1,-149.768213
18,0.285826,0.0005286,17.4412,18.0997,0.1,1.19489e-05,0.529974,0.1,-149.768213
19,0.301979,0.000521866,17.2548,18.1359,0.1,1.17237e-05,0.530053,0.1,-149.419376
20,0.301979,0.000521866,17.2548,18.1359,0.1,1.17237e-05,0.530053,0.1,-149.419376
21,0.301979,0.000521866,17.2548,18.1359,0.1,1.17237e-05,0.530053,0.1,-149.419376
22,0.280392,0.000496624,16.7682,18.3237,0.1,1.23749e-05,0.535464,0.1,-149.193716
23,0.314235,0.000505586,16.8196,18.1896,0.1,1.21286e-05,0.527195,0.1,-148.778506
24,0.314235,0.000505586,16.8196,18.1896,0.1,1.21286e-05,0.527195,0.1,-148.778506
25,0.30633,0.000477313,16.0108,18.4412,0.1,1.23269e-05,0.533569,0.1,-147.976815
26,0.30633,0.000477313,16.0108,18.4412,0.1,1.23269e-05,0.533569,0.1,-147.976815
27,0.323209,0.000452151,15.6917,18.4262,0.1,1.26598e-05,0.533237,0.1,-146.754823
28,0.323209,0.000452151,15.6917,18.4262,0.1,1.26598e-05,0.533237,0.1,-146.754823
29,0.323209,0.000452151,15.6917,18.4262,0.1,1.26598e-05,0.533237,0.1,-146.754823
30,0.373825,0.000412863,14.7314,18.6183,0.1,1.2891e-05,0.530252,0.1,-145.151117
31,0.373825,0.000412863,14.7314,18.6183,0.1,1.2891e-05,0.530252,0.1,-145.151117
32,0.379504,0.000368166,13.2646,18.7863,0.1,1.36159e-05,0.534923,0.1,-143.533798
33,0.411167,0.0003229,12.7203,18.8589,0.1,1.43863e-05,0.531867,0.1,-141.551450
34,0.411167,0.0003229,12.7203,18.8589,0.1,1.43863e-05,0.531867,0.1,-141.551450
35,0.45787,0.000257218,11.0469,19.1108,0.1,1.50111e-05,0.54169,0.1,-139.825836
36,0.547598,0.00019021,8.91029,19.3486,0.1,1.60796e-05,0.536667,0.1,-139.621130
37,0.635449,0.000168815,8.2891,19.2819,0.1,1.64536e-05,0.529802,0.1,-137.665384
38,0.635449,0.000168815,8.2891,19.2819,0.1,1.64536e-05,0.529802,0.1,-137.665384
