index,S:all,I:all,r0:all,v:all,sto:all,i:all,rep:all,phi:all,log_like
0,0.178577,0.000591893,27.4171,10.5683,0.1,3.04838e-05,0.105157,0.1,-343.129769
1,0.178577,0.000591893,27.4171,10.5683,0.1,3.04838e-05,0.105157,0.1,-343.129769
2,0.178577,0.000591893,27.4171,10.5683,0.1,3.04838e-05,0.105157,0.1,-343.129769
3,0.178577,0.000591893,27.4171,10.5683,0.1,3.04838e-05,0.105157,0.1,-343.129769
4,0.177498,0.000591222,27.3221,10.6581,0.1,3.05073e-05,0.105814,0.1,-339.930088
5,0.177498,0.000591222,27.3221,10.6581,0.1,3.05073e-05,0.105814,0.1,-339.930088
6,0.170711,0.000591759,27.2865,10.6073,0.1,3.06367e-05,0.10613,0.1,-331.779677
7,0.170711,0.000591759,27.2865,10.6073,0.1,3.06367e-05,0.10613,0.1,-331.779677
8,0.170711,0.000591759,27.2865,10.6073,0.1,3.06367e-05,0.10613,0.1,-331.779677
9,0.162785,0.000592877,27.3833,10.7156,0.1,3.09754e-05,0.106236,0.1,-321.404786
10,0.162785,0.000592877,27.3833,10.7156,0.1,3.09754e-05,0.106236,0.1,-321.404786
11,0.156095,0.000593033,27.3807,10.711,0.1,3.08728e-05,0.10796,0.1,-293.815757
12,0.156095,0.000593033,27.3807,10.711,0.1,3.08728e-05,0.10796,0.1,-293.815757
13,0.145788,0.000597517,27.1948,10.774,0.1,3.12705e-05,0.108318,0.1,-252.111523
14,0.145788,0.000597517,27.1948,10.774,0.1,3.12705e-05,0.108318,0.1,-252.111523
15,0.128848,0.000597168,27.3758,10.999,0.1,3.17463e-05,0.109909,0.1,-217.881250
16,0.128848,0.000597168,27.3758,10.999,0.1,3.17463e-05,0.109909,0.1,-217.881250
17,0.113262,0.000599934,27.2304,10.9462,0.1,3.19221e-05,0.113133,0.1,-158.578994
18,0.113262,0.000599934,27.2304,10.9462,0.1,3.19221e-05,0.113133,0.1,-158.578994
19,0.0915319,0.000606383,27.0851,11.1971,0.1,3.32741e-05,0.114687,0.1,-116.367691
20,0.0915319,0.000606383,27.0851,11.1971,0.1,3.32741e-05,0.114687,0.1,-116.367691
21,0.0875862,0.000604683,27.3175,11.2388,0.1,3.31729e-05,0.116343,0.1,-115.010473
22,0.0875862,0.000604683,27.3175,11.2388,0.1,3.31729e-05,0.116343,0.1,-115.010473
23,0.0875862,0.000604683,27.3175,11.2388,0.1,3.31729e-05,0.116343,0.1,-115.010473
24,0.0875862,0.000604683,27.3175,11.2388,0.1,3.31729e-05,0.116343,0.1,-115.010473
25,0.0875862,0.000604683,27.3175,11.2388,0.1,3.31729e-05,0.116343,0.1,-115.010473
26,0.0875862,0.000604683,27.3175,11.2388,0.1,3.31729e-05,0.116343,0.1,-115.010473
27,0.0875862,0.000604683,27.3175,11.2388,0.1,3.31729e-05,0.116343,0.1,-115.010473
28,0.0875862,0.000604683,27.3175,11.2388,0.1,3.31729e-05,0.116343,0.1,-115.010473
29,0.0875862,0.000604683,27.3175,11.2388,0.1,3.31729e-05,0.116343,0.1,-115.010473
30,0.0875862,0.000604683,27.3175,11.2388,0.1,3.31729e-05,0.116343,0.1,-115.010473
31,0.0875862,0.000604683,27.3175,11.2388,0.1,3.31729e-05,0.116343,0.1,-115.010473
32,0.0875862,0.000604683,27.3175,11.2388,0.1,3.31729e-05,0.116343,0.1,-115.010473
33,0.0833313,0.000607794,27.1772,11.2461,0.1,3.35236e-05,0.116518,0.1,-114.570743
34,0.0833313,0.000607794,27.1772,11.2461,0.1,3.35236e-05,0.116518,0.1,-114.570743
35,0.0833313,0.000607794,27.1772,11.2461,0.1,3.35236e-05,0.116518,0.1,-114.570743
36,0.0833313,0.000607794,27.1772,11.2461,0.1,3.35236e-05,0.116518,0.1,-114.570743
37,0.0833313,0.000607794,27.1772,11.2461,0.1,3.35236e-05,0.116518,0.1,-114.570743
38,0.0833241,0.000606901,27.2073,11.2323,0.1,3.35251e-05,0.116592,0.1,-114.450694
39,0.0833241,0.000606901,27.2073,11.2323,0.1,3.35251e-05,0.116592,0.1,-114.450694
40,0.086518,0.000607082,27.1447,11.22,0.1,3.33442e-05,0.11603,0.1,-114.361101
41,0.0863484,0.00060705,27.1691,11.2019,0.1,3.33217e-05,0.116145,0.1,-114.248249
42,0.0855645,0.000607617,27.1643,11.2048,0.1,3.36148e-05,0.115245,0.1,-113.540154
43,0.0855645,0.000607617,27.1643,11.2048,0.1,3.36148e-05,0.115245,0.1,-113.540154
44,0.0855645,0.000607617,27.1643,11.2048,0.1,3.36148e-05,0.115245,0.1,-113.540154
45,0.0855645,0.000607617,27.1643,11.2048,0.1,3.36148e-05,0.115245,0.1,-113.540154
46,0.0855645,0.000607617,27.1643,11.2048,0.1,3.36148e-05,0.115245,0.1,-113.540154
47,0.085093,0.000606456,27.2912,11.1631,0.1,3.37929e-05,0.114946,0.1,-112.907588
48,0.085093,0.000606456,27.2912,11.1631,0.1,3.37929e-05,0.114946,0.1,-112.907588
49,0.085093,0.000606456,27.2912,11.1631,0.1,3.37929e-05,0.114946,0.1,-112.907588
50,0.085093,0.000606456,27.2912,11.1631,0.1,3.37929e-05,0.114946,0.1,-112.907588
51,0.0837052,0.000608706,27.2175,11.133,0.1,3.435e-05,0.113386,0.1,-111.922597
52,0.0837052,0.000608706,27.2175,11.133,0.1,3.435e-05,0.113386,0.1,-111.922597
53,0.0837052,0.000608706,27.2175,11.133,0.1,3.435e-05,0.113386,0.1,-111.922597
54,0.0827072,0.000607773,27.3232,11.0575,0.1,3.47756e-05,0.112509,0.1,-111.043354
55,0.0827072,0.000607773,27.3232,11.0575,0.1,3.47756e-05,0.112509,0.1,-111.043354
56,0.083675,0.000609147,27.2935,10.9907,0.1,3.50012e-05,0.111121,0.1,-110.105394
57,0.083675,0.000609147,27.2935,10.9907,0.1,3.50012e-05,0.111121,0.1,-110.105394
58,0.083675,0.000609147,27.2935,10.9907,0.1,3.50012e-05,0.111121,0.1,-110.105394
59,0.0821157,0.000609717,27.4064,10.8731,0.1,3.60747e-05,0.108543,0.1,-109.060489
60,0.0821157,0.000609717,27.4064,10.8731,0.1,3.60747e-05,0.108543,0.1,-109.060489
61,0.0821157,0.000609717,27.4064,10.8731,0.1,3.60747e-05,0.108543,0.1,-109.060489
62,0.0820967,0.00061208,27.4596,10.707,0.1,3.72927e-05,0.104424,0.1,-108.746164
63,0.0820967,0.00061208,27.4596,10.707,0.1,3.72927e-05,0.104424,0.1,-108.746164
64,0.0820967,0.00061208,27.4596,10.707,0.1,3.72927e-05,0.104424,0.1,-108.746164
65,0.0832522,0.000610909,27.4715,10.6857,0.1,3.69751e-05,0.105256,0.1,-108.628203
66,0.0832522,0.000610909,27.4715,10.6857,0.1,3.69751e-05,0.105256,0.1,-108.628203
67,0.0832522,0.000610909,27.4715,10.6857,0.1,3.69751e-05,0.105256,0.1,-108.628203
68,0.0832522,0.000610909,27.4715,10.6857,0.1,3.69751e-05,0.105256,0.1,-108.628203
69,0.0832522,0.000610909,27.4715,10.6857,0.1,3.69751e-05,0.105256,0.1,-108.628203
70,0.0832522,0.000610909,27.4715,10.6857,0.1,3.69751e-05,0.105256,0.1,-108.628203
71,0.0832522,0.000610909,27.4715,10.6857,0.1,3.69751e-05,0.105256,0.1,-108.628203
72,0.0832522,0.000610909,27.4715,10.6857,0.1,3.69751e-05,0.105256,0.1,-108.628203
73,0.0825791,0.000612201,27.3158,10.8019,0.1,3.63317e-05,0.107129,0.1,-108.602226
74,0.0825791,0.000612201,27.3158,10.8019,0.1,3.63317e-05,0.107129,0.1,-108.602226
75,0.0820991,0.000611047,27.4831,10.7282,0.1,3.69599e-05,0.105642,0.1,-108.581446
76,0.0820991,0.000611047,27.4831,10.7282,0.1,3.69599e-05,0.105642,0.1,-108.581446
77,0.0835348,0.00061136,27.4149,10.7204,0.1,3.66431e-05,0.106029,0.1,-108.549024
78,0.0831924,0.000613175,27.25,10.7124,0.1,3.64184e-05,0.106858,0.1,-108.264944
79,0.0831924,0.000613175,27.25,10.7124,0.1,3.64184e-05,0.106858,0.1,-108.264944
80,0.0831924,0.000613175,27.25,10.7124,0.1,3.64184e-05,0.106858,0.1,-108.264944
81,0.0831924,0.000613175,27.25,10.7124,0.1,3.64184e-05,0.106858,0.1,-108.264944
82,0.0831924,0.000613175,27.25,10.7124,0.1,3.64184e-05,0.106858,0.1,-108.264944
83,0.0831924,0.000613175,27.25,10.7124,0.1,3.64184e-05,0.106858,0.1,-108.264944
84,0.0831924,0.000613175,27.25,10.7124,0.1,3.64184e-05,0.106858,0.1,-108.264944
85,0.0824484,0.000616891,27.0438,10.6817,0.1,3.65104e-05,0.10633,0.1,-108.130538
86,0.0828863,0.000617408,27.0576,10.5653,0.1,3.69283e-05,0.105091,0.1,-107.866976
