index,S:all,I:all,r0:all,v:all,sto:all,i:all,rep:all,phi:all,log_like
0,0.812009,0.000175338,16.5119,13.1978,0.1,2.57326e-05,0.428818,0.1,-260.133363
1,0.812009,0.000175338,16.5119,13.1978,0.1,2.57326e-05,0.428818,0.1,-260.133363
2,0.814469,0.000176627,16.4926,13.1482,0.1,2.54268e-05,0.430485,0.1,-258.723542
3,0.814469,0.000176627,16.4926,13.1482,0.1,2.54268e-05,0.430485,0.1,-258.723542
4,0.8169,0.000176223,16.6477,13.0985,0.1,2.56269e-05,0.427464,0.1,-256.349521
5,0.8169,0.000176223,16.6477,13.0985,0.1,2.56269e-05,0.427464,0.1,-256.349521
6,0.8169,0.000176223,16.6477,13.0985,0.1,2.56269e-05,0.427464,0.1,-256.349521
7,0.817051,0.00017574,16.9291,13.1482,0.1,2.51965e-05,0.429339,0.1,-252.918433
8,0.817051,0.00017574,16.9291,13.1482,0.1,2.51965e-05,0.429339,0.1,-252.918433
9,0.817051,0.00017574,16.9291,13.1482,0.1,2.51965e-05,0.429339,0.1,-252.918433
10,0.8197,0.00017566,17.2822,12.9825,0.1,2.53499e-05,0.426319,0.1,-252.083630
11,0.825185,0.000176183,17.2887,13.0239,0.1,2.48173e-05,0.425537,0.1,-251.798356
12,0.823244,0.000176936,17.2887,13.0239,0.1,2.50107e-05,0.426509,0.1,-251.545681
13,0.823276,0.000176609,17.5026,12.999,0.1,2.46632e-05,0.427962,0.1,-251.200065
14,0.823276,0.000176609,17.5026,12.999,0.1,2.46632e-05,0.427962,0.1,-251.200065
15,0.823276,0.000176609,17.5026,12.999,0.1,2.46632e-05,0.427962,0.1,-251.200065
16,0.82038,0.000175942,17.1921,13.0796,0.1,2.50464e-05,0.427656,0.1,-251.107735
17,0.82038,0.000175942,17.1921,13.0796,0.1,2.50464e-05,0.427656,0.1,-251.107735
18,0.830617,0.000177597,17.6593,13.1214,0.1,2.391e-05,0.426306,0.1,-250.453621
19,0.830617,0.000177597,17.6593,13.1214,0.1,2.391e-05,0.426306,0.1,-250.453621
20,0.823609,0.000177213,17.6269,13.0988,0.1,2.44132e-05,0.430349,0.1,-249.380394
21,0.823609,0.000177213,17.6269,13.0988,0.1,2.44132e-05,0.430349,0.1,-249.380394
22,0.827404,0.000177001,17.6532,13.185,0.1,2.35128e-05,0.432534,0.1,-247.921010
23,0.827404,0.000177001,17.6532,13.185,0.1,2.35128e-05,0.432534,0.1,-247.921010
24,0.827404,0.000177001,17.6532,13.185,0.1,2.35128e-05,0.432534,0.1,-247.921010
25,0.831671,0.00018004,18.2373,13.3485,0.1,2.24875e-05,0.433481,0.1,-246.558930
26,0.82206,0.00017893,17.6282,13.3301,0.1,2.31606e-05,0.441863,0.1,-245.046739
27,0.82206,0.00017893,17.6282,13.3301,0.1,2.31606e-05,0.441863,0.1,-245.046739
28,0.83824,0.000180827,18.1313,13.6041,0.1,2.07649e-05,0.442866,0.1,-243.377986
29,0.83824,0.000180827,18.1313,13.6041,0.1,2.07649e-05,0.442866,0.1,-243.377986
30,0.827131,0.000180655,18.6611,13.7581,0.1,2.04589e-05,0.451238,0.1,-241.888764
31,0.827131,0.000180655,18.6611,13.7581,0.1,2.04589e-05,0.451238,0.1,-241.888764
32,0.829533,0.000181024,18.4341,13.9196,0.1,1.92791e-05,0.465764,0.1,-236.779026
33,0.829533,0.000181024,18.4341,13.9196,0.1,1.92791e-05,0.465764,0.1,-236.779026
34,0.850927,0.000186734,20.2396,14.5239,0.1,1.51007e-05,0.47327,0.1,-232.450490
35,0.838741,0.000186605,19.4496,14.8212,0.1,1.51493e-05,0.48711,0.1,-230.207944
