index,S:all,I:all,r0:all,v:all,sto:all,i:all,rep:all,phi:all,log_like
0,0.317633,0.000265118,8.86466,16.6595,0.1,9.71265e-05,0.584551,0.1,-156.340081
1,0.316204,0.000266419,8.95321,16.6335,0.1,9.70749e-05,0.585573,0.1,-155.881349
2,0.316204,0.000266419,8.95321,16.6335,0.1,9.70749e-05,0.585573,0.1,-155.881349
3,0.319066,0.000262852,9.04234,16.6073,0.1,9.70985e-05,0.586593,0.1,-154.712257
4,0.319066,0.000262852,9.04234,16.6073,0.1,9.70985e-05,0.586593,0.1,-154.712257
5,0.319066,0.000262852,9.04234,16.6073,0.1,9.70985e-05,0.586593,0.1,-154.712257
6,0.327006,0.000265226,8.95321,16.581,0.1,9.704e-05,0.587017,0.1,-153.619644
7,0.327006,0.000265226,8.95321,16.581,0.1,9.704e-05,0.587017,0.1,-153.619644
8,0.328461,0.000262099,9.17711,16.5678,0.1,9.69877e-05,0.586932,0.1,-152.100341
9,0.328461,0.000262099,9.17711,16.5678,0.1,9.69877e-05,0.586932,0.1,-152.100341
10,0.333575,0.000262099,9.17711,16.4336,0.1,9.6999e-05,0.588707,0.1,-150.787671
11,0.333575,0.000262099,9.17711,16.4336,0.1,9.6999e-05,0.588707,0.1,-150.787671
12,0.348396,0.000263211,9.31317,16.4018,0.1,9.68333e-05,0.590025,0.1,-147.908859
13,0.348396,0.000263211,9.31317,16.4018,0.1,9.68333e-05,0.590025,0.1,-147.908859
14,0.355161,0.000254967,9.71338,16.2913,0.1,9.67876e-05,0.591896,0.1,-145.181795
15,0.355161,0.000254967,9.71338,16.2913,0.1,9.67876e-05,0.591896,0.1,-145.181795
16,0.378619,0.000256058,9.6356,16.0392,0.1,9.66642e-05,0.597008,0.1,-142.695882
17,0.378619,0.000256058,9.6356,16.0392,0.1,9.66642e-05,0.597008,0.1,-142.695882
18,0.410822,0.000251245,10.108,15.9281,0.1,9.62995e-05,0.599312,0.1,-139.272492
19,0.410822,0.000251245,10.108,15.9281,0.1,9.62995e-05,0.599312,0.1,-139.272492
20,0.43647,0.000240322,10.6982,15.4665,0.1,9.61342e-05,0.605626,0.1,-137.156420
21,0.43647,0.000240322,10.6982,15.4665,0.1,9.61342e-05,0.605626,0.1,-137.156420
22,0.43647,0.000240322,10.6982,15.4665,0.1,9.61342e-05,0.605626,0.1,-137.156420
23,0.43647,0.000240322,10.6982,15.4665,0.1,9.61342e-05,0.605626,0.1,-137.156420
24,0.43647,0.000240322,10.6982,15.4665,0.1,9.61342e-05,0.605626,0.1,-137.156420
25,0.43647,0.000240322,10.6982,15.4665,0.1,9.61342e-05,0.605626,0.1,-137.156420
26,0.43647,0.000240322,10.6982,15.4665,0.1,9.61342e-05,0.605626,0.1,-137.156420
