index,S:all,I:all,r0:all,v:all,sto:all,i:all,rep:all,phi:all,log_like
0,0.652552,7.83733e-05,25.492,8.72362,0.1,7.85963e-05,0.509894,0.1,-310.837370
1,0.652552,7.83733e-05,25.492,8.72362,0.1,7.85963e-05,0.509894,0.1,-310.837370
2,0.654729,7.69425e-05,25.5611,8.75168,0.1,7.8484e-05,0.510783,0.1,-309.666285
3,0.654729,7.69425e-05,25.5611,8.75168,0.1,7.8484e-05,0.510783,0.1,-309.666285
4,0.654729,7.69425e-05,25.5611,8.75168,0.1,7.8484e-05,0.510783,0.1,-309.666285
5,0.656899,7.76947e-05,25.4458,8.84624,0.1,7.8437e-05,0.51098,0.1,-307.863069
6,0.656899,7.76947e-05,25.4458,8.84624,0.1,7.8437e-05,0.51098,0.1,-307.863069
7,0.657981,7.64905e-05,25.6641,8.86056,0.1,7.87129e-05,0.510734,0.1,-305.744400
8,0.657981,7.64905e-05,25.6641,8.86056,0.1,7.87129e-05,0.510734,0.1,-305.744400
9,0.657981,7.58074e-05,25.6641,8.92783,0.1,7.85121e-05,0.515261,0.1,-302.484886
10,0.657981,7.58074e-05,25.6641,8.92783,0.1,7.85121e-05,0.515261,0.1,-302.484886
11,0.666213,7.61255e-05,25.7135,9.08606,0.1,7.85511e-05,0.514361,0.1,-297.249801
12,0.666213,7.61255e-05,25.7135,9.08606,0.1,7.85511e-05,0.514361,0.1,-297.249801
13,0.669758,7.26682e-05,26.0654,9.15914,0.1,7.87888e-05,0.517205,0.1,-291.928626
14,0.669758,7.26682e-05,26.0654,9.15914,0.1,7.87888e-05,0.517205,0.1,-291.928626
15,0.678524,7.19795e-05,25.898,9.42981,0.1,7.84793e-05,0.524265,0.1,-284.350986
16,0.678524,7.19795e-05,25.898,9.42981,0.1,7.84793e-05,0.524265,0.1,-284.350986
17,0.692033,6.99415e-05,26.1966,9.79643,0.1,7.89656e-05,0.523737,0.1,-274.505654
18,0.692033,6.99415e-05,26.1966,9.79643,0.1,7.89656e-05,0.523737,0.1,-274.505654
19,0.699543,6.44853e-05,26.6392,10.1091,0.1,7.92019e-05,0.535609,0.1,-265.845844
20,0.699543,6.44853e-05,26.6392,10.1091,0.1,7.92019e-05,0.535609,0.1,-265.845844
21,0.720614,6.3249e-05,26.6274,10.9456,0.1,7.89533e-05,0.545922,0.1,-248.994510
22,0.720614,6.3249e-05,26.6274,10.9456,0.1,7.89533e-05,0.545922,0.1,-248.994510
23,0.746589,5.62231e-05,27.6278,11.8096,0.1,7.99329e-05,0.552658,0.1,-232.974881
24,0.746589,5.62231e-05,27.6278,11.8096,0.1,7.99329e-05,0.552658,0.1,-232.974881
25,0.772207,4.80684e-05,28.2017,13.0594,0.1,7.97912e-05,0.579621,0.1,-213.762390
26,0.772207,4.80684e-05,28.2017,13.0594,0.1,7.97912e-05,0.579621,0.1,-213.762390
27,0.819139,4.27824e-05,28.7185,15.1412,0.1,8.0159e-05,0.596884,0.1,-204.347443
28,0.800472,4.40517e-05,28.61,14.4723,0.1,8.03781e-05,0.590612,0.1,-202.736954
