index,S:all,I:all,r0:all,v:all,sto:all,i:all,rep:all,phi:all,log_like
0,0.195566,0.000882032,26.821,12.2975,0.1,9.14908e-05,0.171315,0.1,-285.383688
1,0.195566,0.000882032,26.821,12.2975,0.1,9.14908e-05,0.171315,0.1,-285.383688
2,0.195566,0.000882032,26.821,12.2975,0.1,9.14908e-05,0.171315,0.1,-285.383688
3,0.195566,0.000882032,26.821,12.2975,0.1,9.14908e-05,0.171315,0.1,-285.383688
4,0.194409,0.000881743,26.7208,12.3933,0.1,9.14994e-05,0.17262,0.1,-276.082898
5,0.194409,0.000881743,26.7208,12.3933,0.1,9.14994e-05,0.17262,0.1,-276.082898
6,0.187126,0.000881975,26.6833,12.3392,0.1,9.15468e-05,0.173248,0.1,-262.613492
7,0.187126,0.000881975,26.6833,12.3392,0.1,9.15468e-05,0.173248,0.1,-262.613492
8,0.187126,0.000881975,26.6833,12.3392,0.1,9.15468e-05,0.173248,0.1,-262.613492
9,0.178607,0.000882456,26.7854,12.4544,0.1,9.16693e-05,0.173458,0.1,-252.433070
10,0.178607,0.000882456,26.7854,12.4544,0.1,9.16693e-05,0.173458,0.1,-252.433070
11,0.171402,0.000882523,26.7827,12.4495,0.1,9.16324e-05,0.176866,0.1,-225.415917
12,0.171402,0.000882523,26.7827,12.4495,0.1,9.16324e-05,0.176866,0.1,-225.415917
13,0.160282,0.000884439,26.5866,12.5162,0.1,9.1774e-05,0.17757,0.1,-196.578095
14,0.160282,0.000884439,26.5866,12.5162,0.1,9.1774e-05,0.17757,0.1,-196.578095
15,0.155902,0.000883523,26.7462,12.6144,0.1,9.18103e-05,0.178174,0.1,-194.142906
16,0.152483,0.000884111,26.7764,12.5006,0.1,9.18634e-05,0.178819,0.1,-193.391984
17,0.152483,0.000884111,26.7764,12.5006,0.1,9.18634e-05,0.178819,0.1,-193.391984
18,0.152483,0.000884111,26.7764,12.5006,0.1,9.18634e-05,0.178819,0.1,-193.391984
19,0.152483,0.000884111,26.7764,12.5006,0.1,9.18634e-05,0.178819,0.1,-193.391984
20,0.152483,0.000884111,26.7764,12.5006,0.1,9.18634e-05,0.178819,0.1,-193.391984
21,0.152483,0.000884111,26.7764,12.5006,0.1,9.18634e-05,0.178819,0.1,-193.391984
22,0.152483,0.000884111,26.7764,12.5006,0.1,9.18634e-05,0.178819,0.1,-193.391984
23,0.152483,0.000884111,26.7764,12.5006,0.1,9.18634e-05,0.178819,0.1,-193.391984
24,0.152483,0.000884111,26.7764,12.5006,0.1,9.18634e-05,0.178819,0.1,-193.391984
25,0.152483,0.000884111,26.7764,12.5006,0.1,9.18634e-05,0.178819,0.1,-193.391984
26,0.152483,0.000884111,26.7764,12.5006,0.1,9.18634e-05,0.178819,0.1,-193.391984
27,0.152483,0.000884111,26.7764,12.5006,0.1,9.18634e-05,0.178819,0.1,-193.391984
28,0.152483,0.000884111,26.7764,12.5006,0.1,9.18634e-05,0.178819,0.1,-193.391984
29,0.152483,0.000884111,26.7764,12.5006,0.1,9.18634e-05,0.178819,0.1,-193.391984
30,0.152483,0.000884111,26.7764,12.5006,0.1,9.18634e-05,0.178819,0.1,-193.391984
31,0.152483,0.000884111,26.7764,12.5006,0.1,9.18634e-05,0.178819,0.1,-193.391984
32,0.152483,0.000884111,26.7764,12.5006,0.1,9.18634e-05,0.178819,0.1,-193.391984
33,0.152483,0.000884111,26.7764,12.5006,0.1,9.18634e-05,0.178819,0.1,-193.391984
34,0.152483,0.000884111,26.7764,12.5006,0.1,9.18634e-05,0.178819,0.1,-193.391984
35,0.149805,0.000884686,26.7956,12.3929,0.1,9.18894e-05,0.178951,0.1,-192.900874
36,0.149805,0.000884686,26.7956,12.3929,0.1,9.18894e-05,0.178951,0.1,-192.900874
37,0.149805,0.000884686,26.7956,12.3929,0.1,9.18894e-05,0.178951,0.1,-192.900874
38,0.149805,0.000884686,26.7956,12.3929,0.1,9.18894e-05,0.178951,0.1,-192.900874
39,0.149805,0.000884686,26.7956,12.3929,0.1,9.18894e-05,0.178951,0.1,-192.900874
40,0.149805,0.000884686,26.7956,12.3929,0.1,9.18894e-05,0.178951,0.1,-192.900874
41,0.149805,0.000884686,26.7956,12.3929,0.1,9.18894e-05,0.178951,0.1,-192.900874
42,0.149805,0.000884686,26.7956,12.3929,0.1,9.18894e-05,0.178951,0.1,-192.900874
43,0.149805,0.000884686,26.7956,12.3929,0.1,9.18894e-05,0.178951,0.1,-192.900874
44,0.149805,0.000884686,26.7956,12.3929,0.1,9.18894e-05,0.178951,0.1,-192.900874
45,0.149805,0.000884686,26.7956,12.3929,0.1,9.18894e-05,0.178951,0.1,-192.900874
46,0.147543,0.000885105,26.8724,12.2792,0.1,9.19342e-05,0.17928,0.1,-192.441532
47,0.147543,0.000885105,26.8724,12.2792,0.1,9.19342e-05,0.17928,0.1,-192.441532
48,0.147543,0.000885105,26.8724,12.2792,0.1,9.19342e-05,0.17928,0.1,-192.441532
49,0.147543,0.000885105,26.8724,12.2792,0.1,9.19342e-05,0.17928,0.1,-192.441532
50,0.144887,0.00088586,26.8762,12.1456,0.1,9.1967e-05,0.179171,0.1,-191.838751
51,0.144887,0.00088586,26.8762,12.1456,0.1,9.1967e-05,0.179171,0.1,-191.838751
52,0.139096,0.000886929,27.0708,11.9463,0.1,9.20462e-05,0.179838,0.1,-191.165266
53,0.139096,0.000886929,27.0708,11.9463,0.1,9.20462e-05,0.179838,0.1,-191.165266
54,0.139096,0.000886929,27.0708,11.9463,0.1,9.20462e-05,0.179838,0.1,-191.165266
55,0.141255,0.000887376,27.0378,11.831,0.1,9.20592e-05,0.178922,0.1,-190.523580
56,0.133024,0.000889231,27.1532,11.5222,0.1,9.2147e-05,0.17951,0.1,-188.928439
57,0.133024,0.000889231,27.1532,11.5222,0.1,9.2147e-05,0.17951,0.1,-188.928439
58,0.133024,0.000889231,27.1532,11.5222,0.1,9.2147e-05,0.17951,0.1,-188.928439
59,0.12328,0.000891327,27.3876,11.0776,0.1,9.23368e-05,0.180663,0.1,-186.225762
60,0.12328,0.000891327,27.3876,11.0776,0.1,9.23368e-05,0.180663,0.1,-186.225762
61,0.119439,0.00089395,27.4818,10.5345,0.1,9.2442e-05,0.179434,0.1,-181.635095
