index,S:all,I:all,r0:all,v:all,sto:all,i:all,rep:all,phi:all,log_like
0,0.115709,0.000917981,30.5531,17.2051,0.1,7.75008e-05,0.671318,0.1,-171.795481
1,0.115709,0.000917981,30.5531,17.2051,0.1,7.75008e-05,0.671318,0.1,-171.795481
2,0.115709,0.000917981,30.5531,17.2051,0.1,7.75008e-05,0.671318,0.1,-171.795481
3,0.115709,0.000917981,30.5531,17.2051,0.1,7.75008e-05,0.671318,0.1,-171.795481
4,0.116898,0.000917608,30.6744,17.1508,0.1,7.75051e-05,0.670334,0.1,-171.330652
5,0.116898,0.000917608,30.6744,17.1508,0.1,7.75051e-05,0.670334,0.1,-171.330652
6,0.116898,0.000917608,30.6744,17.1508,0.1,7.75051e-05,0.670334,0.1,-171.330652
7,0.119253,0.000918369,30.6423,17.1519,0.1,7.72498e-05,0.670894,0.1,-170.846229
8,0.119253,0.000918369,30.6423,17.1519,0.1,7.72498e-05,0.670894,0.1,-170.846229
9,0.121859,0.000917601,30.6176,17.1496,0.1,7.73523e-05,0.668873,0.1,-170.308920
10,0.121859,0.000917601,30.6176,17.1496,0.1,7.73523e-05,0.668873,0.1,-170.308920
11,0.121859,0.000917601,30.6176,17.1496,0.1,7.73523e-05,0.668873,0.1,-170.308920
12,0.125821,0.000918814,30.7464,17.0503,0.1,7.7287e-05,0.666987,0.1,-169.469011
13,0.125821,0.000918814,30.7464,17.0503,0.1,7.7287e-05,0.666987,0.1,-169.469011
14,0.130446,0.000918665,30.7948,17.0466,0.1,7.68073e-05,0.665708,0.1,-168.792250
15,0.130446,0.000918665,30.7948,17.0466,0.1,7.68073e-05,0.665708,0.1,-168.792250
16,0.134906,0.000918901,30.7146,16.9485,0.1,7.69826e-05,0.664776,0.1,-168.184682
17,0.134906,0.000918901,30.7146,16.9485,0.1,7.69826e-05,0.664776,0.1,-168.184682
18,0.148822,0.000920564,30.9823,16.8005,0.1,7.64644e-05,0.659468,0.1,-167.498027
19,0.148822,0.000920564,30.9823,16.8005,0.1,7.64644e-05,0.659468,0.1,-167.498027
20,0.1486,0.000919498,30.8943,16.8555,0.1,7.63871e-05,0.659211,0.1,-167.441383
21,0.1486,0.000919498,30.8943,16.8555,0.1,7.63871e-05,0.659211,0.1,-167.441383
22,0.1486,0.000919498,30.8943,16.8555,0.1,7.63871e-05,0.659211,0.1,-167.441383
23,0.1486,0.000919498,30.8943,16.8555,0.1,7.63871e-05,0.659211,0.1,-167.441383
24,0.1486,0.000919498,30.8943,16.8555,0.1,7.63871e-05,0.659211,0.1,-167.441383
25,0.1486,0.000919498,30.8943,16.8555,0.1,7.63871e-05,0.659211,0.1,-167.441383
26,0.1486,0.000919498,30.8943,16.8555,0.1,7.63871e-05,0.659211,0.1,-167.441383
27,0.1486,0.000919498,30.8943,16.8555,0.1,7.63871e-05,0.659211,0.1,-167.441383
28,0.1486,0.000919498,30.8943,16.8555,0.1,7.63871e-05,0.659211,0.1,-167.441383
29,0.1486,0.000919498,30.8943,16.8555,0.1,7.63871e-05,0.659211,0.1,-167.441383
30,0.150274,0.000919937,30.6947,16.8447,0.1,7.62817e-05,0.658855,0.1,-167.356953
31,0.150274,0.000919937,30.6947,16.8447,0.1,7.62817e-05,0.658855,0.1,-167.356953
32,0.150274,0.000919937,30.6947,16.8447,0.1,7.62817e-05,0.658855,0.1,-167.356953
33,0.150274,0.000919937,30.6947,16.8447,0.1,7.62817e-05,0.658855,0.1,-167.356953
34,0.150274,0.000919937,30.6947,16.8447,0.1,7.62817e-05,0.658855,0.1,-167.356953
35,0.150274,0.000919937,30.6947,16.8447,0.1,7.62817e-05,0.658855,0.1,-167.356953
36,0.150274,0.000919937,30.6947,16.8447,0.1,7.62817e-05,0.658855,0.1,-167.356953
37,0.152058,0.000919815,30.513,16.8086,0.1,7.62863e-05,0.657111,0.1,-167.253032
38,0.152058,0.000919815,30.513,16.8086,0.1,7.62863e-05,0.657111,0.1,-167.253032
39,0.154569,0.000918168,30.3558,16.9071,0.1,7.61861e-05,0.657565,0.1,-167.157736
40,0.154569,0.000918168,30.3558,16.9071,0.1,7.61861e-05,0.657565,0.1,-167.157736
41,0.154569,0.000918168,30.3558,16.9071,0.1,7.61861e-05,0.657565,0.1,-167.157736
42,0.156099,0.000919374,30.019,16.839,0.1,7.62551e-05,0.656243,0.1,-167.020887
43,0.154607,0.000916863,29.6525,16.9364,0.1,7.62324e-05,0.655348,0.1,-166.823023
44,0.154607,0.000916863,29.6525,16.9364,0.1,7.62324e-05,0.655348,0.1,-166.823023
45,0.154607,0.000916863,29.6525,16.9364,0.1,7.62324e-05,0.655348,0.1,-166.823023
46,0.164587,0.000915723,28.8299,17.0253,0.1,7.57856e-05,0.654336,0.1,-166.406957
47,0.164587,0.000915723,28.8299,17.0253,0.1,7.57856e-05,0.654336,0.1,-166.406957
48,0.170788,0.000916762,27.6588,16.9049,0.1,7.58203e-05,0.649698,0.1,-165.863963
49,0.170788,0.000916762,27.6588,16.9049,0.1,7.58203e-05,0.649698,0.1,-165.863963
50,0.170788,0.000916762,27.6588,16.9049,0.1,7.58203e-05,0.649698,0.1,-165.863963
51,0.179179,0.000910492,25.5666,17.1466,0.1,7.57121e-05,0.645792,0.1,-165.032630
52,0.179179,0.000910492,25.5666,17.1466,0.1,7.57121e-05,0.645792,0.1,-165.032630
53,0.179179,0.000910492,25.5666,17.1466,0.1,7.57121e-05,0.645792,0.1,-165.032630
54,0.195145,0.000909145,21.7349,17.1091,0.1,7.54645e-05,0.638164,0.1,-164.418702
55,0.195145,0.000909145,21.7349,17.1091,0.1,7.54645e-05,0.638164,0.1,-164.418702
56,0.202276,0.000909225,21.3173,17.1309,0.1,7.51639e-05,0.636651,0.1,-164.057328
57,0.202276,0.000909225,21.3173,17.1309,0.1,7.51639e-05,0.636651,0.1,-164.057328
58,0.202276,0.000909225,21.3173,17.1309,0.1,7.51639e-05,0.636651,0.1,-164.057328
59,0.202276,0.000909225,21.3173,17.1309,0.1,7.51639e-05,0.636651,0.1,-164.057328
60,0.202276,0.000909225,21.3173,17.1309,0.1,7.51639e-05,0.636651,0.1,-164.057328
61,0.202276,0.000909225,21.3173,17.1309,0.1,7.51639e-05,0.636651,0.1,-164.057328
62,0.206937,0.000908409,21.568,17.0789,0.1,7.52185e-05,0.633841,0.1,-163.613456
63,0.206937,0.000908409,21.568,17.0789,0.1,7.52185e-05,0.633841,0.1,-163.613456
64,0.206937,0.000908409,21.568,17.0789,0.1,7.52185e-05,0.633841,0.1,-163.613456
65,0.206937,0.000908409,21.568,17.0789,0.1,7.52185e-05,0.633841,0.1,-163.613456
66,0.206937,0.000908409,21.568,17.0789,0.1,7.52185e-05,0.633841,0.1,-163.613456
67,0.206937,0.000908409,21.568,17.0789,0.1,7.52185e-05,0.633841,0.1,-163.613456
68,0.226158,0.000910191,20.2602,16.9668,0.1,7.45849e-05,0.627258,0.1,-162.811035
69,0.226158,0.000910191,20.2602,16.9668,0.1,7.45849e-05,0.627258,0.1,-162.811035
70,0.226158,0.000910191,20.2602,16.9668,0.1,7.45849e-05,0.627258,0.1,-162.811035
71,0.226158,0.000910191,20.2602,16.9668,0.1,7.45849e-05,0.627258,0.1,-162.811035
72,0.226158,0.000910191,20.2602,16.9668,0.1,7.45849e-05,0.627258,0.1,-162.811035
73,0.256585,0.000903467,16.2767,17.1209,0.1,7.4074e-05,0.616478,0.1,-162.682752
74,0.231627,0.000908614,20.619,16.99,0.1,7.45146e-05,0.625052,0.1,-162.663108
75,0.27232,0.000907775,16.3039,16.9131,0.1,7.3345e-05,0.610178,0.1,-161.575304
76,0.27232,0.000907775,16.3039,16.9131,0.1,7.3345e-05,0.610178,0.1,-161.575304
