index,S:all,I:all,r0:all,v:all,sto:all,i:all,rep:all,phi:all,log_like
0,0.943819,0.000243651,14.7226,12.6329,0.1,8.57365e-05,0.40781,0.1,-263.684031
1,0.943819,0.000243651,14.7226,12.6329,0.1,8.57365e-05,0.40781,0.1,-263.684031
2,0.943819,0.000243651,14.7226,12.6329,0.1,8.57365e-05,0.40781,0.1,-263.684031
3,0.943832,0.00024297,14.5712,12.6468,0.1,8.5575e-05,0.410028,0.1,-262.826628
4,0.943832,0.00024297,14.5712,12.6468,0.1,8.5575e-05,0.410028,0.1,-262.826628
5,0.943844,0.000242289,14.4202,12.7356,0.1,8.5741e-05,0.407567,0.1,-262.265041
6,0.943844,0.000242289,14.4202,12.7356,0.1,8.5741e-05,0.407567,0.1,-262.265041
7,0.942812,0.0002443,14.4579,12.8008,0.1,8.55612e-05,0.409508,0.1,-261.401753
8,0.942812,0.0002443,14.4579,12.8008,0.1,8.55612e-05,0.409508,0.1,-261.401753
9,0.942812,0.0002443,14.4579,12.8008,0.1,8.55612e-05,0.409508,0.1,-261.401753
10,0.942812,0.0002443,14.4579,12.8008,0.1,8.55612e-05,0.409508,0.1,-261.401753
11,0.942812,0.0002443,14.4579,12.8008,0.1,8.55612e-05,0.409508,0.1,-261.401753
12,0.942812,0.0002443,14.4579,12.8008,0.1,8.55612e-05,0.409508,0.1,-261.401753
13,0.942334,0.00024285,14.4258,12.9834,0.1,8.51902e-05,0.412557,0.1,-260.753296
14,0.942334,0.00024285,14.4258,12.9834,0.1,8.51902e-05,0.412557,0.1,-260.753296
15,0.942334,0.00024285,14.4258,12.9834,0.1,8.51902e-05,0.412557,0.1,-260.753296
16,0.942411,0.000245739,14.6678,12.9185,0.1,8.511e-05,0.410212,0.1,-260.202688
17,0.942411,0.000245739,14.6678,12.9185,0.1,8.511e-05,0.410212,0.1,-260.202688
18,0.941128,0.000248015,14.6517,12.956,0.1,8.48512e-05,0.416543,0.1,-258.923714
19,0.941295,0.000245611,14.6282,13.1231,0.1,8.43025e-05,0.41843,0.1,-256.294800
20,0.941295,0.000245611,14.6282,13.1231,0.1,8.43025e-05,0.41843,0.1,-256.294800
21,0.938809,0.000249568,14.9841,13.2621,0.1,8.40319e-05,0.419514,0.1,-253.692275
22,0.938809,0.000249568,14.9841,13.2621,0.1,8.40319e-05,0.419514,0.1,-253.692275
23,0.938418,0.000253745,15.2526,13.4083,0.1,8.32095e-05,0.424722,0.1,-250.547968
24,0.938418,0.000253745,15.2526,13.4083,0.1,8.32095e-05,0.424722,0.1,-250.547968
25,0.93567,0.00025348,15.3219,13.87,0.1,8.19116e-05,0.428925,0.1,-249.348572
26,0.934264,0.00025908,15.9738,13.743,0.1,8.11339e-05,0.437538,0.1,-245.396608
27,0.934264,0.00025908,15.9738,13.743,0.1,8.11339e-05,0.437538,0.1,-245.396608
28,0.934264,0.00025908,15.9738,13.743,0.1,8.11339e-05,0.437538,0.1,-245.396608
29,0.927529,0.000270515,16.6706,14.6139,0.1,7.73133e-05,0.456608,0.1,-237.985960
30,0.927529,0.000270515,16.6706,14.6139,0.1,7.73133e-05,0.456608,0.1,-237.985960
31,0.91729,0.000277574,17.7021,15.3454,0.1,7.33163e-05,0.471294,0.1,-235.889418
32,0.914322,0.000290714,18.7548,15.2241,0.1,7.19353e-05,0.483936,0.1,-233.947046
33,0.914322,0.000290714,18.7548,15.2241,0.1,7.19353e-05,0.483936,0.1,-233.947046
34,0.914322,0.000290714,18.7548,15.2241,0.1,7.19353e-05,0.483936,0.1,-233.947046
35,0.881262,0.000321749,21.2947,17.1832,0.1,5.60966e-05,0.532998,0.1,-227.239740
36,0.865409,0.000334315,22.1487,17.441,0.1,5.05691e-05,0.558109,0.1,-226.591207
37,0.865409,0.000334315,22.1487,17.441,0.1,5.05691e-05,0.558109,0.1,-226.591207
38,0.870419,0.000338164,22.6222,17.2776,0.1,5.12213e-05,0.555597,0.1,-226.572930
39,0.870419,0.000338164,22.6222,17.2776,0.1,5.12213e-05,0.555597,0.1,-226.572930
40,0.897234,0.000308322,20.2869,16.3513,0.1,6.29627e-05,0.514336,0.1,-226.322066
41,0.895848,0.000310464,20.4321,16.3289,0.1,6.30241e-05,0.516204,0.1,-225.789180
42,0.895655,0.000307867,20.3416,16.5004,0.1,6.19779e-05,0.518162,0.1,-225.689937
43,0.887928,0.000319797,21.4488,16.219,0.1,5.95258e-05,0.538888,0.1,-220.444744
44,0.887928,0.000319797,21.4488,16.219,0.1,5.95258e-05,0.538888,0.1,-220.444744
45,0.887928,0.000319797,21.4488,16.219,0.1,5.95258e-05,0.538888,0.1,-220.444744
46,0.887928,0.000319797,21.4488,16.219,0.1,5.95258e-05,0.538888,0.1,-220.444744
47,0.887928,0.000319797,21.4488,16.219,0.1,5.95258e-05,0.538888,0.1,-220.444744
48,0.887928,0.000319797,21.4488,16.219,0.1,5.95258e-05,0.538888,0.1,-220.444744
49,0.887928,0.000319797,21.4488,16.219,0.1,5.95258e-05,0.538888,0.1,-220.444744
50,0.89445,0.000323465,21.5976,15.638,0.1,6.09061e-05,0.544899,0.1,-218.845050
51,0.895085,0.000320671,21.2512,15.2403,0.1,6.18988e-05,0.551583,0.1,-215.996131
52,0.895085,0.000320671,21.2512,15.2403,0.1,6.18988e-05,0.551583,0.1,-215.996131
53,0.895085,0.000320671,21.2512,15.2403,0.1,6.18988e-05,0.551583,0.1,-215.996131
54,0.895085,0.000320671,21.2512,15.2403,0.1,6.18988e-05,0.551583,0.1,-215.996131
55,0.895085,0.000320671,21.2512,15.2403,0.1,6.18988e-05,0.551583,0.1,-215.996131
56,0.895085,0.000320671,21.2512,15.2403,0.1,6.18988e-05,0.551583,0.1,-215.996131
57,0.895085,0.000320671,21.2512,15.2403,0.1,6.18988e-05,0.551583,0.1,-215.996131
58,0.895085,0.000320671,21.2512,15.2403,0.1,6.18988e-05,0.551583,0.1,-215.996131
59,0.895085,0.000320671,21.2512,15.2403,0.1,6.18988e-05,0.551583,0.1,-215.996131
60,0.876405,0.000338287,22.4248,15.7863,0.1,5.40306e-05,0.584505,0.1,-213.812418
61,0.876405,0.000338287,22.4248,15.7863,0.1,5.40306e-05,0.584505,0.1,-213.812418
62,0.876405,0.000338287,22.4248,15.7863,0.1,5.40306e-05,0.584505,0.1,-213.812418
63,0.876405,0.000338287,22.4248,15.7863,0.1,5.40306e-05,0.584505,0.1,-213.812418
64,0.883947,0.000333116,21.8005,15.3896,0.1,5.64179e-05,0.585275,0.1,-210.214538
65,0.883947,0.000333116,21.8005,15.3896,0.1,5.64179e-05,0.585275,0.1,-210.214538
66,0.883947,0.000333116,21.8005,15.3896,0.1,5.64179e-05,0.585275,0.1,-210.214538
